Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
2065906,52252,Lydia White,Michael41@gmail.com,854-546-2862,3619 Garza Path,Berlin,Berlin,34341,Germany,50,Female,Low,Premium,09-11-2023,2023,November,,2,173.2114631,346.4229262,Home Decor,IKEA,Furniture,Good,Standard,Cash,Shipped,3.0,Dining table
1229461,25684,Diana Chang,Elizabeth57@gmail.com,790-835-1919,3497 Maria Wells,Bielefeld,North Rhine-Westphalia,41561,Germany,58,Male,Medium,Regular,26-07-2023,2023,July,,8,438.6778918,3509.423134,Clothing,Adidas,Shoes,Good,Express,Cash,Delivered,3.0,Sandals
4726150,74763,Elizabeth Bauer,Brittany94@gmail.com,784-177-7686,4771 Nguyen Ranch Suite 120,Wuppertal,North Rhine-Westphalia,40567,Germany,25,Female,Low,New,05-01-2024,2024,January,,10,293.684947,2936.84947,Home Decor,IKEA,Lighting,Good,Standard,Cash,Shipped,4.0,Pendant lights
9817415,22041,Jeffrey Taylor,Kimberly90@gmail.com,627-991-8816,9086 Laura Trace,Bielefeld,North Rhine-Westphalia,53789,Germany,46,Female,Low,New,12-02-2024,2024,February,,7,180.3890671,1262.72347,Books,HarperCollins,Non-Fiction,Good,Standard,Cash,Processing,3.0,History
5888099,72215,Michael Fowler,Scott78@gmail.com,947-529-7874,29949 Kennedy Junctions Suite 187,Bremen,Bremen,78552,Germany,50,Female,Medium,Regular,19-07-2023,2023,July,,6,60.8579944,365.1479664,Home Decor,Bed Bath & Beyond,Bedding,Good,Standard,Cash,Pending,3.0,Throw pillow
7450665,54646,Joy Miller,Tim47@gmail.com,622-743-5204,98807 Jesse Land Suite 721,Düsseldorf,North Rhine-Westphalia,38515,Germany,39,Female,Medium,Regular,06-03-2023,2023,March,,4,497.0646517,1988.258607,Books,HarperCollins,Thriller,Good,Standard,Cash,Pending,3.0,Political thriller
9337215,64112,Logan Wright,Kevin96@gmail.com,397-258-8290,471 William Mountain,Cologne,North Rhine-Westphalia,68341,Germany,21,Female,Low,Premium,09-07-2023,2023,July,,3,341.352146,1024.056438,Electronics,Sony,Headphones,Good,Same-Day,Cash,Pending,3.0,On-ear headphones
9575963,96102,Christina Turner,Brian16@gmail.com,339-764-5122,973 Robbins Prairie Apt. 244,Dortmund,North Rhine-Westphalia,19240,Germany,21,Male,Medium,New,27-07-2023,2023,July,,9,182.2359442,1640.123498,Grocery,Nestle,Snacks,Good,Same-Day,Cash,Pending,4.0,Pretzels
2776760,99847,Kelly Villarreal,Suzanne92@gmail.com,321-260-8532,03006 Craig Turnpike Apt. 466,Essen,North Rhine-Westphalia,33697,Germany,61,Male,Low,Regular,27-03-2023,2023,March,,8,309.6922222,2477.537777,Clothing,Zara,Jeans,Good,Express,Cash,Shipped,4.0,Flare jeans
2840114,44591,George Lewis,Carmen95@gmail.com,234-690-6966,25265 Jackson Ramp,Dresden,Saxony,17249,Germany,68,Male,Low,Premium,27-09-2023,2023,September,,2,127.9567108,255.9134216,Books,Penguin Books,Non-Fiction,Good,Express,Cash,Shipped,3.0,Self-help
4305840,61702,Samantha Cain,Nicole49@gmail.com,628-812-0701,8203 Swanson Ridges Apt. 858,Munich,Bavaria,11187,Germany,60,Female,Medium,New,22-08-2023,2023,August,,4,262.0169358,1048.067743,Home Decor,IKEA,Lighting,Good,Express,Cash,Pending,4.0,Pendant lights
3263265,10837,Laurie Herman,Matthew30@gmail.com,422-951-5846,9570 Baker Mill,Bonn,North Rhine-Westphalia,96993,Germany,70,Female,Medium,Regular,10-10-2023,2023,October,,9,417.623409,3758.610681,Home Decor,Bed Bath & Beyond,Bathroom,Good,Express,Cash,Pending,3.0,Towel rack
4758199,94540,Robert Christian,Kari4@gmail.com,375-817-4867,5983 Todd Glen Apt. 567,Frankfurt,Hesse,45745,Germany,53,Male,Low,New,26-05-2023,2023,May,,5,38.7902231,193.9511155,Clothing,Zara,Shirt,Good,Same-Day,Cash,Shipped,4.0,Hoodie
5689130,93070,Melissa Garcia,Kyle60@gmail.com,345-465-5612,77454 Morris Burg,Bochum,North Rhine-Westphalia,3577,Germany,31,Male,Medium,Regular,29-04-2023,2023,April,,9,221.0384986,1989.346488,Home Decor,Home Depot,Furniture,Good,,Cash,Shipped,4.0,Coffee table
4129490,60815,Gloria Rogers,Nicholas72@gmail.com,659-832-8505,93414 Theresa Forks Suite 312,Bochum,North Rhine-Westphalia,14585,Germany,58,Female,Low,Premium,28-03-2023,2023,March,,2,410.5440017,821.0880034,Home Decor,Bed Bath & Beyond,Bathroom,Good,Express,Cash,Processing,4.0,Bathtub
8558067,89067,Heather Clark,Christopher56@gmail.com,423-786-1759,266 Beth Hill Suite 420,Bonn,North Rhine-Westphalia,68545,Germany,32,Female,Low,New,15-06-2023,2023,June,,6,176.321857,1057.931142,Grocery,Nestle,Chocolate,Good,Express,Cash,Pending,4.0,White chocolate
9361454,16742,Arthur Mccormick,Judith31@gmail.com,416-247-7135,356 Frank Drives Suite 044,Bonn,North Rhine-Westphalia,53852,Germany,54,Female,Medium,Regular,03-03-2023,2023,March,,4,18.23232576,72.92930306,Home Decor,Bed Bath & Beyond,Kitchen,Good,Express,Cash,Delivered,4.0,Food processor
8164025,60229,Kevin Cohen,Jacqueline17@gmail.com,247-055-6985,822 Paula Union,Munich,Bavaria,68393,Germany,37,Female,High,New,02-01-2024,2024,January,,10,11.32676979,113.2676979,Electronics,Samsung,Tablet,Good,Same-Day,Cash,Shipped,4.0,Sony Xperia Tablet
2464395,30255,Gloria Evans,Eric89@gmail.com,986-981-9889,02330 Diana Station,Essen,North Rhine-Westphalia,61130,Germany,53,Female,Medium,New,08-07-2023,2023,July,,1,462.369497,462.369497,Clothing,Zara,Shirt,Good,Same-Day,Cash,Shipped,3.0,Sweatshirt
7199206,82548,Michael Roth,Brittany1@gmail.com,811-149-3943,844 Holden Court Suite 462,Bochum,North Rhine-Westphalia,39692,Germany,51,Female,Medium,Premium,20-01-2024,2024,January,,5,189.4794968,947.3974841,Home Decor,Home Depot,Furniture,Good,Same-Day,Cash,Processing,3.0,TV stand
6869731,78748,David Chambers,Emily36@gmail.com,646-147-1088,22204 Alicia Trace,Düsseldorf,North Rhine-Westphalia,52190,Germany,46,Female,Medium,Regular,17-09-2023,2023,September,,10,285.9261523,2859.261523,Clothing,Zara,Jeans,Good,Same-Day,Cash,Delivered,3.0,Skinny jeans
9206623,87349,Benjamin Roberts,Jessica52@gmail.com,268-033-5861,4219 Thompson Courts,Duisburg,North Rhine-Westphalia,19916,Germany,46,Male,Medium,New,24-08-2023,2023,August,,9,77.2597165,695.3374485,Clothing,Nike,Shoes,Good,Same-Day,Cash,Processing,3.0,Espadrilles
9163621,55360,Christopher Sawyer,Caroline27@gmail.com,421-407-5833,12417 Small Estate,Nuremberg,Bavaria,83076,Germany,51,Male,Low,Premium,14-02-2024,2024,February,,8,149.6758306,1197.406645,Clothing,Zara,Jeans,Good,Same-Day,Cash,Delivered,4.0,Boyfriend jeans
3240110,33318,Phillip Morales,Brandon69@gmail.com,394-900-2324,40014 Colton Rest,Bremen,Bremen,14003,Germany,40,Female,Medium,Premium,11-02-2024,2024,February,,9,96.36839399,867.3155459,Clothing,Nike,T-shirt,Good,Same-Day,Cash,Delivered,4.0,Crew neck tee
3225730,62382,Mrs. Cathy Yates,Michele19@gmail.com,399-900-0400,17912 Thomas Squares,Frankfurt,Hesse,28395,Germany,51,Female,High,Premium,28-06-2023,2023,June,,10,335.9453968,3359.453968,Home Decor,IKEA,Lighting,Good,Same-Day,Cash,Processing,3.0,Wall sconces
8923363,13129,Tracie Underwood,Charles91@gmail.com,387-957-9698,3274 Mario Viaduct,Berlin,Berlin,83568,Germany,55,Female,Medium,New,16-06-2023,2023,June,,7,268.2387749,1877.671424,Electronics,Apple,Tablet,Good,Same-Day,Cash,Pending,4.0,Acer Iconia Tab
9193605,18958,Ryan Wilson,Elizabeth82@gmail.com,873-768-6195,660 Stafford Freeway Suite 005,Bielefeld,North Rhine-Westphalia,44647,Germany,18,Female,Low,New,26-05-2023,2023,May,,2,88.03838789,176.0767758,Clothing,Nike,Shorts,Good,Same-Day,Cash,Delivered,3.0,Cycling shorts
3658507,64493,Jerry Perez,Angela24@gmail.com,760-920-4844,65578 Leblanc Parks Apt. 872,Bonn,North Rhine-Westphalia,11043,Germany,68,Male,High,Premium,05-07-2023,2023,July,,7,126.7767679,887.4373755,Grocery,Coca-Cola,Juice,Good,Same-Day,Cash,Pending,4.0,Orange juice
6741871,75194,Joseph Jones,Travis59@gmail.com,784-740-6243,347 Brandon Run Suite 084,Stuttgart,Baden-Württemberg,31209,Germany,38,Female,High,Premium,03-10-2023,2023,October,,1,324.9983724,324.9983724,Books,Penguin Books,Children's,Good,Same-Day,Cash,Delivered,3.0,Sports equipment
1855459,11491,Bryan Moore,Amanda18@gmail.com,163-173-1334,37867 Dougherty Crossroad Suite 043,Frankfurt,Hesse,30912,Germany,61,Male,Medium,Premium,09-02-2024,2024,February,,0,376.3753747,2634.627623,Electronics,Apple,Smartphone,Good,Same-Day,Cash,Shipped,4.0,OnePlus
9024332,61958,Bryan Jacobs,Crystal48@gmail.com,494-439-0982,574 Julie Plaza Apt. 797,Bielefeld,North Rhine-Westphalia,4222,Germany,51,Male,Medium,Regular,02-05-2023,2023,May,,4,350.5422313,1402.168925,Books,Random House,Fiction,Good,Same-Day,Cash,Shipped,3.0,Mystery
3471841,46504,Megan Valentine,Marcus43@gmail.com,125-629-6398,52379 Joseph Curve,Bonn,North Rhine-Westphalia,38989,Germany,65,Male,Medium,New,14-11-2023,2023,November,,5,221.1304259,1105.652129,Books,Penguin Books,Children's,Good,Same-Day,Cash,Delivered,4.0,Toys
7872838,30691,Christopher Wallace,Cindy3@gmail.com,116-113-4117,039 Michael Tunnel Suite 723,Bonn,North Rhine-Westphalia,80081,Germany,25,Male,Medium,Regular,16-06-2023,2023,June,,6,329.0604648,1974.362789,Grocery,Pepsi,Soft Drink,Good,Same-Day,Cash,Shipped,3.0,Iced tea
9831525,49766,Angela Lawson,Henry85@gmail.com,158-651-1650,039 Potter Falls,Cologne,North Rhine-Westphalia,78822,Germany,68,Female,Medium,Premium,10-04-2023,2023,April,,8,268.7345396,2149.876317,Books,HarperCollins,Fiction,Good,Same-Day,Cash,Shipped,3.0,Literary fiction
9418388,16240,Derrick Cox,Kristin68@gmail.com,193-176-6763,07538 Renee Vista Suite 745,Bremen,Bremen,19458,Germany,27,Male,Medium,New,05-09-2023,2023,September,,7,483.5961441,3385.173008,Electronics,Samsung,Tablet,Good,Same-Day,Cash,Processing,3.0,Microsoft Surface
3809007,90396,Daniel Guerra,Anthony82@gmail.com,589-141-7614,957 West Causeway Suite 213,Frankfurt,Hesse,6571,Germany,31,Male,Low,Regular,23-12-2023,2023,December,,8,295.8450685,2366.760548,Electronics,Apple,Smartphone,Good,Same-Day,Cash,Delivered,4.0,iPhone
4965057,53992,William Williams DVM,Curtis58@gmail.com,961-882-8267,0164 Tracy Terrace Apt. 892,Münster,North Rhine-Westphalia,44112,Germany,59,Male,High,Regular,07-11-2023,2023,November,,9,45.93568239,413.4211415,Books,Random House,Literature,Good,Same-Day,Cash,Processing,4.0,Modern literature
5266600,18215,Caroline Greene,Brandon18@gmail.com,784-305-0696,95299 Garner Coves Apt. 249,Bremen,Bremen,68385,Germany,40,Female,Low,Regular,06-12-2023,2023,December,,7,267.7391654,1874.174158,Books,Random House,Non-Fiction,Good,Same-Day,Cash,Pending,3.0,Memoir
2128815,78009,Anne Martin,Meredith8@gmail.com,750-054-0386,907 Hernandez Haven Apt. 536,Frankfurt,Hesse,30664,Germany,27,Female,Medium,New,23-08-2023,2023,August,,5,314.3715614,1571.857807,Grocery,Nestle,Chocolate,Good,Same-Day,Cash,Pending,3.0,Chocolate cookies
7401047,62109,Natalie Lewis,Marc45@gmail.com,563-156-4110,42123 Ball Rest Apt. 728,Dortmund,North Rhine-Westphalia,91353,Germany,40,Male,High,Premium,09-09-2023,2023,September,,10,484.871726,4848.71726,Electronics,Apple,Laptop,Good,Same-Day,Cash,Delivered,3.0,Asus ZenBook
7148935,84180,Jill White,Maria71@gmail.com,578-694-3555,51354 Fred Centers,Düsseldorf,North Rhine-Westphalia,90733,Germany,39,Female,Low,Premium,17-02-2024,2024,February,,1,99.63351093,99.63351093,Clothing,Adidas,Shoes,Good,Same-Day,Cash,Pending,3.0,Loafers
8399396,65771,Mr. Michael Garcia,Richard78@gmail.com,531-510-6542,74688 Moore Parks Suite 386,Cologne,North Rhine-Westphalia,38193,Germany,50,Male,Low,New,31-03-2023,2023,March,,1,235.9158847,235.9158847,Books,Random House,Fiction,Good,Same-Day,Cash,Delivered,3.0,Romance
5734695,29311,Jason Martinez,Danielle18@gmail.com,706-523-5640,41223 Parker Ways Apt. 703,Essen,North Rhine-Westphalia,18624,Germany,59,Male,Low,Regular,28-06-2023,2023,June,,2,217.451132,434.9022641,Electronics,Apple,Tablet,Good,Same-Day,Cash,Processing,4.0,iPad
2687544,73449,Nicole Drake,Kathryn83@gmail.com,369-455-6717,6209 Anderson Knolls,Wuppertal,North Rhine-Westphalia,44314,Germany,59,Male,Low,Regular,15-01-2024,2024,January,,8,368.5139819,2948.111855,Clothing,Zara,Jeans,Good,Same-Day,Cash,Shipped,4.0,Skinny jeans
3765939,49262,Alexis Johnson,Natasha41@gmail.com,897-772-1994,7677 Wise Ways Apt. 780,Hanover,Lower Saxony,7559,Germany,19,Male,High,New,01-01-2024,2024,January,,1,251.5575246,251.5575246,Grocery,Coca-Cola,Juice,Good,Same-Day,Cash,Shipped,3.0,Apple juice
7096983,21252,Melanie Santiago,Sarah6@gmail.com,546-850-9544,028 Justin Knolls,Bremen,Bremen,81929,Germany,45,Female,Medium,Regular,21-04-2023,2023,April,,2,161.4052701,322.8105402,Clothing,Zara,Jeans,Good,Same-Day,Cash,Pending,4.0,Low-rise jeans
8769493,98934,Sarah Hood,Cynthia94@gmail.com,764-786-5822,197 Mark Fields,Dresden,Saxony,25941,Germany,19,Male,Medium,Regular,18-03-2023,2023,March,,1,31.58334692,31.58334692,Home Decor,IKEA,Furniture,Good,Same-Day,Cash,Delivered,4.0,Sofa
6501779,84430,Steven Fields,Sean99@gmail.com,939-959-8819,264 Brandon Springs Suite 558,Düsseldorf,North Rhine-Westphalia,74521,Germany,19,Male,Medium,New,08-04-2023,2023,April,,5,296.9874083,1484.937041,Grocery,Nestle,Snacks,Good,Same-Day,Cash,Pending,3.0,Popcorn
2491516,45363,Laurie Williams,Peter33@gmail.com,243-703-2619,1323 Nathan Crossroad Apt. 837,Essen,North Rhine-Westphalia,75396,Germany,70,Female,Low,Regular,06-04-2023,2023,April,,9,66.23497618,596.1147856,Home Decor,Home Depot,Tools,Good,Same-Day,Cash,Pending,3.0,Hammer
1884941,41414,Christina Murray,Riley41@gmail.com,230-238-1826,0174 Alan Passage Apt. 318,Berlin,Berlin,92947,Germany,51,Female,High,Premium,05-11-2023,2023,November,,4,438.462706,1753.850824,Grocery,Nestle,Chocolate,Good,Same-Day,Cash,Processing,3.0,Chocolate mousse
6005104,15488,Christopher Hamilton,Kayla98@gmail.com,770-433-9513,672 Reynolds Stream,Bochum,North Rhine-Westphalia,91127,Germany,31,Female,High,Premium,24-02-2024,2024,February,,1,477.6104195,477.6104195,Grocery,Coca-Cola,Soft Drink,Good,Same-Day,Cash,Delivered,4.0,Lemon-lime soda
5166080,33609,Katelyn Brown,Helen57@gmail.com,677-674-2980,1276 Harris Plains Apt. 972,Munich,Bavaria,26636,Germany,23,Male,Medium,New,08-04-2023,2023,April,,1,312.4531333,312.4531333,Electronics,Samsung,Smartphone,Good,Same-Day,Cash,Shipped,4.0,Sony Xperia
9828928,56608,Alan Pena,Michael82@gmail.com,288-315-3120,1902 Stephanie Ways Apt. 772,Nuremberg,Bavaria,76485,Germany,29,Male,Medium,Premium,11-07-2023,2023,July,,5,167.9311744,839.6558721,Grocery,Pepsi,Water,Good,Same-Day,Cash,Pending,3.0,Spring water
9468074,26066,David Walker,Darius54@gmail.com,806-762-6812,4662 Miller River,Bielefeld,North Rhine-Westphalia,41531,Germany,48,Male,Medium,Premium,19-03-2023,2023,March,,6,379.4449727,2276.669836,Home Decor,IKEA,Furniture,Good,Same-Day,Cash,Shipped,3.0,Dining table
2018893,31466,Michael James,Kimberly43@gmail.com,173-586-7224,2175 Alisha Fork Apt. 905,Duisburg,North Rhine-Westphalia,45669,Germany,36,Male,High,New,29-09-2023,2023,September,,6,327.4566612,1964.739967,Clothing,Nike,T-shirt,Good,Same-Day,Cash,Processing,4.0,Raglan tee
5186892,73659,Angel Jones,Richard97@gmail.com,825-757-4778,3561 Aaron Meadows,Hamburg,Hamburg,69912,Germany,24,Female,Medium,New,14-06-2023,2023,June,,7,18.27193848,127.9035694,Electronics,Samsung,Television,Good,Same-Day,Cash,Shipped,4.0,QLED TV
6828047,60527,Brandon Caldwell,Denise11@gmail.com,196-107-0166,09910 Carl Park Apt. 056,Bielefeld,North Rhine-Westphalia,89802,Germany,55,Female,Medium,New,11-07-2023,2023,July,,5,151.6438908,758.2194542,Home Decor,Home Depot,Furniture,Good,Same-Day,Cash,Delivered,3.0,Bookshelf
3938110,70894,Susan Hinton,Regina71@gmail.com,397-133-1926,6267 Anna Well Suite 526,Bremen,Bremen,90438,Germany,55,Female,Medium,New,23-03-2023,2023,March,,7,350.1510966,2451.057676,Clothing,Nike,T-shirt,Good,Same-Day,Cash,Pending,4.0,Raglan tee
4024513,70968,Thomas Evans,Cynthia82@gmail.com,721-280-3010,704 Sophia Roads,Essen,North Rhine-Westphalia,63422,Germany,59,Female,Medium,Premium,21-03-2023,2023,March,,3,101.9553449,305.8660348,Grocery,Coca-Cola,Soft Drink,Good,Same-Day,Cash,Shipped,4.0,Cream soda
7523717,69084,Pamela Arnold,John34@gmail.com,834-019-2197,410 Michael Ridges,Essen,North Rhine-Westphalia,63651,Germany,26,Female,High,New,10-01-2024,2024,January,,7,261.3802744,1829.661921,Clothing,Zara,Dress,Good,Same-Day,Cash,Pending,4.0,Casual dress
2279825,40800,James Tucker,Christina33@gmail.com,335-847-6830,56008 Derek Row Apt. 847,Bonn,North Rhine-Westphalia,15280,Germany,62,Female,High,New,18-10-2023,2023,October,,4,499.4693207,1997.877283,Home Decor,IKEA,Furniture,Good,Same-Day,Cash,Pending,4.0,Nightstand
7169735,53200,Barbara Mccall,Shelby75@gmail.com,604-444-3372,32833 Jeffery Stravenue,Frankfurt,Hesse,10449,Germany,69,Female,High,New,10-04-2023,2023,April,,6,14.62460908,87.7476545,Electronics,Sony,Television,Good,Same-Day,Cash,Shipped,3.0,Android TV
1089859,75969,Kelli Mccormick,Craig62@gmail.com,760-668-9793,87415 Anderson Flats Suite 739,Leipzig,Saxony,99426,Germany,52,Male,Medium,Premium,25-09-2023,2023,September,,7,343.5077077,2404.553954,Books,Penguin Books,Fiction,Good,Same-Day,Cash,Delivered,3.0,Literary fiction
2309438,88416,Dylan Williams,Spencer74@gmail.com,407-692-7179,168 Hannah Dam,Bochum,North Rhine-Westphalia,93516,Germany,57,Male,High,Regular,21-10-2023,2023,October,,6,103.9238891,623.5433347,Electronics,Samsung,Smartphone,Good,Same-Day,Cash,Delivered,3.0,OnePlus
6402117,64544,Samantha Thomas,Ronnie15@gmail.com,450-072-6951,35706 Jeremy Flats,Hamburg,Hamburg,96989,Germany,41,Female,Low,Premium,13-04-2023,2023,April,,10,249.0802713,2490.802713,Grocery,Coca-Cola,Juice,Good,Same-Day,Cash,Shipped,3.0,Grapefruit juice
3604110,15335,Donna Thompson,Gregory1@gmail.com,546-641-9027,45726 Mckee Mountains Suite 750,Münster,North Rhine-Westphalia,3435,Germany,47,Male,Low,Premium,19-11-2023,2023,November,,6,319.5482141,1917.289285,Electronics,Samsung,Television,Good,Same-Day,Cash,Shipped,3.0,Curved TV
7497847,21651,Jeremy Fitzgerald,Miranda31@gmail.com,402-767-7515,249 William Mill,Leipzig,Saxony,12886,Germany,0,Female,High,Premium,08-09-2023,2023,September,,10,84.36460732,843.6460732,Books,HarperCollins,Non-Fiction,Good,Same-Day,Cash,Shipped,3.0,Health
6211078,12031,Jesse Bass,Jennifer99@gmail.com,404-682-4835,38625 Randall Course Suite 503,Leipzig,Saxony,15856,Germany,67,Female,Medium,Premium,26-11-2023,2023,November,,9,136.2007626,1225.806864,Grocery,Pepsi,Juice,Good,Same-Day,Cash,Pending,3.0,Grapefruit juice
9906330,18833,Charles Ford,Catherine60@gmail.com,632-058-9932,899 Travis Squares,Hanover,Lower Saxony,1851,Germany,55,Female,Medium,Premium,19-07-2023,2023,July,,2,218.1687655,436.337531,Books,Penguin Books,Children's,Good,Same-Day,Cash,Shipped,4.0,Art supplies
1230803,74773,Lisa Boyd,Corey4@gmail.com,816-877-5066,4852 Scott Trace,Wuppertal,North Rhine-Westphalia,53932,Germany,47,Female,High,Regular,03-09-2023,2023,September,,2,497.8656477,995.7312953,Home Decor,Bed Bath & Beyond,Bedding,Good,Same-Day,Cash,Processing,4.0,Bed sheet set
6926068,10941,Ricky Hall,Daniel10@gmail.com,870-613-1054,8866 Emily Plains Suite 002,Duisburg,North Rhine-Westphalia,41756,Germany,22,Male,Medium,Premium,14-11-2023,2023,November,,3,143.6301267,430.8903802,Clothing,Zara,Jeans,Good,Same-Day,Cash,Shipped,3.0,High-waisted jeans
1107272,58819,Philip Reynolds,Stacy60@gmail.com,457-480-1244,43360 Perkins Stream,Essen,North Rhine-Westphalia,59380,Germany,42,Female,Low,New,10-06-2023,2023,June,,7,311.3760239,2179.632167,Clothing,Nike,Shorts,Good,Same-Day,Cash,Processing,3.0,Athletic shorts
3139914,56819,Mark Black,Donald88@gmail.com,725-065-7205,281 Solomon Branch Suite 323,Wuppertal,North Rhine-Westphalia,55490,Germany,53,Female,Low,New,23-09-2023,2023,September,,2,51.15137139,102.3027428,Grocery,Pepsi,Water,Good,Same-Day,Cash,Pending,4.0,Artesian water
5228167,38541,Terrence Woodard,Jennifer46@gmail.com,206-439-2485,549 Eddie Ville,Stuttgart,Baden-Württemberg,80475,Germany,61,Male,Low,Regular,01-12-2023,2023,December,,5,462.7935497,2313.967748,Grocery,Coca-Cola,Soft Drink,Good,Same-Day,Cash,Shipped,4.0,Ginger ale
7067750,29452,Katrina Owens,Gloria57@gmail.com,199-290-3448,379 Phillip Manor Apt. 368,Dresden,Saxony,11731,Germany,69,Male,Medium,New,20-05-2023,2023,May,,5,291.8515738,1459.257869,Clothing,Adidas,Shoes,Good,Same-Day,Cash,Pending,3.0,Sandals
1475346,19181,Joshua Hunter,David77@gmail.com,705-874-7453,731 Joseph Meadows Apt. 205,Duisburg,North Rhine-Westphalia,15091,Germany,35,Male,Low,Regular,15-08-2023,2023,August,,8,97.32811344,778.6249075,Clothing,Nike,T-shirt,Good,Same-Day,Cash,Pending,3.0,Crew neck tee
7525986,49581,Dr. Joel Hutchinson,Charles20@gmail.com,652-521-7527,85195 James Freeway Apt. 819,Munich,Bavaria,9443,Germany,31,Male,High,Regular,26-08-2023,2023,August,,2,480.7114738,961.4229475,Books,HarperCollins,Non-Fiction,Good,Same-Day,Cash,Shipped,4.0,Business
2479678,87223,Adam Reynolds DVM,Michael95@gmail.com,752-286-2767,3369 Brown Loop Apt. 801,Berlin,Berlin,92158,Germany,19,Male,Low,Premium,04-02-2024,2024,February,,3,295.5868689,886.7606067,Home Decor,IKEA,Furniture,Good,Same-Day,Cash,Pending,3.0,TV stand
8829193,10122,Christina Campbell,Madison7@gmail.com,892-581-5843,445 Meyer Bridge,Frankfurt,Hesse,10174,Germany,67,Male,Medium,New,07-04-2023,2023,April,,10,12.60227689,126.0227689,Books,Penguin Books,Non-Fiction,Good,Same-Day,Cash,Pending,4.0,Health
8458993,45025,Heidi Roberts,Ashley41@gmail.com,630-149-2548,300 Mcintosh Skyway Suite 368,Bremen,Bremen,87487,Germany,59,Female,High,Regular,09-03-2023,2023,March,,7,445.1230009,3115.861006,Home Decor,Home Depot,Furniture,Good,Same-Day,Cash,Pending,3.0,Wardrobe
1366117,31876,Julie Marks,Charles37@gmail.com,262-733-7949,007 Beck Square,Stuttgart,Baden-Württemberg,55595,Germany,26,Male,Low,Premium,24-02-2024,2024,February,,9,243.8145698,2194.331128,Grocery,Coca-Cola,Juice,Good,Same-Day,Cash,Pending,3.0,Orange juice
7626406,63019,James Valdez,Tyler100@gmail.com,927-326-0967,60629 Scott Forest,Düsseldorf,North Rhine-Westphalia,50769,Germany,59,Male,Low,Regular,11-01-2024,2024,January,,9,441.2262733,3971.036459,Books,HarperCollins,Thriller,Good,Same-Day,Cash,Shipped,3.0,Detective
2851957,73904,Donald Webb,Troy16@gmail.com,910-437-9904,285 Peter Cove,Essen,North Rhine-Westphalia,59404,Germany,52,Female,High,New,12-10-2023,2023,October,,5,315.046692,1575.23346,Home Decor,Home Depot,Tools,Good,Same-Day,Cash,Delivered,3.0,Wrench
8562789,49052,Kimberly Douglas,Angela86@gmail.com,305-909-7111,512 Howard Mountains Apt. 247,Wuppertal,North Rhine-Westphalia,85215,Germany,53,Female,Low,Premium,20-04-2023,2023,April,,2,144.9479642,289.8959284,Electronics,Samsung,Tablet,Good,Same-Day,Cash,Processing,4.0,Google Pixel Slate
2832521,98527,Michael Roberson,Thomas50@gmail.com,977-130-1995,711 Wilson Gateway,Dresden,Saxony,39196,Germany,69,Female,Medium,New,25-08-2023,2023,August,,4,151.7977108,607.1908433,Grocery,Pepsi,Soft Drink,Good,Same-Day,Cash,Shipped,4.0,Orange soda
4093758,49061,Carla Harper,Amanda30@gmail.com,971-189-1701,5447 Jeffrey Squares Apt. 440,Bielefeld,North Rhine-Westphalia,34950,Germany,18,Male,Medium,Regular,05-08-2023,2023,August,,1,243.8390803,243.8390803,Grocery,Coca-Cola,Soft Drink,Good,Same-Day,Cash,Delivered,4.0,Lemon-lime soda
6500733,80472,Ronald Young,Tonya52@gmail.com,840-043-9911,80316 Phillips Divide Apt. 537,Munich,Bavaria,71846,Germany,34,Female,Medium,New,28-08-2023,2023,August,,9,394.5134721,3550.621249,Clothing,Nike,Shoes,Good,Same-Day,Cash,Delivered,4.0,Oxfords
8027886,69598,Gary Fernandez,Brett84@gmail.com,688-468-0772,17992 Cameron Terrace Apt. 837,Münster,North Rhine-Westphalia,5127,Germany,52,Male,Low,Premium,16-03-2023,2023,March,,8,419.7885518,3358.308414,Home Decor,IKEA,Furniture,Good,Same-Day,Cash,Delivered,3.0,Sofa
1782393,79954,Shane Williams,Tonya30@gmail.com,136-721-8319,74192 Massey Rue Apt. 650,Dortmund,North Rhine-Westphalia,48891,Germany,43,Male,Medium,Premium,22-01-2024,2024,January,,1,125.0106874,125.0106874,Electronics,Sony,Television,Good,Same-Day,Cash,Pending,3.0,LCD TV
9544088,43885,Mr. Corey Kirk,Linda67@gmail.com,611-805-1299,6209 Burgess Camp Suite 506,Wuppertal,North Rhine-Westphalia,85879,Germany,28,Male,Medium,Premium,25-07-2023,2023,July,,9,401.9179782,3617.261804,Home Decor,Bed Bath & Beyond,Kitchen,Good,Same-Day,Cash,Processing,3.0,Electric kettle
9371746,42349,James Mendoza,Maria47@gmail.com,784-019-2574,629 Cole Cliffs,Leipzig,Saxony,67314,Germany,65,Female,High,Regular,17-07-2023,2023,July,,6,122.5509947,735.305968,Grocery,Coca-Cola,Soft Drink,Good,Same-Day,Cash,Pending,4.0,Root beer
